,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Epoch,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0
Train_loss,5.201858125865341,4.98677055875539,4.771702899765502,4.550932487954237,4.318910774413972,4.172122550692262,3.921123126327165,3.6981142397949927,3.5251749354788173,3.360463111555141,3.156582036708051,2.9819098396204096,2.8451667787534065,2.682164524217655,2.5438580196503704,2.3944464599718427,2.2709770401375104,2.16284890610808,2.048207111072513,1.9045776249901485,1.8054983454252687,1.7068374974174942,1.6258795833641633,1.5224813289356205,1.4774494937753124,1.3498151095501263,1.3094430151992569,1.2553550368356798,1.214997741847412,1.1342849846841794,1.0991152834865279,1.0924496999921995,0.9854223333571203,0.9671265871437758,0.886129427084395,0.9052130477205067,0.8682700198870221,0.8575481424883679,0.8261620223336608,0.7920805358225382,0.7460847746168559,0.7726659600504593,0.7139806231610876,0.6819038096548578,0.6732963294406603,0.6859599955183839,0.6731467158774833,0.6378798662958218,0.6631337334068443,0.6142823390437023
Train_acc,0.012170959524483441,0.02745542032267195,0.04019247098782904,0.057175205208038496,0.08689499009340504,0.09991508632889895,0.12906878007359185,0.1553920181149165,0.18794225870365128,0.21426549674497594,0.24596660062270026,0.2759694310784036,0.3022926691197283,0.32974808944240025,0.35210868949900936,0.3934333427681857,0.4143787149731107,0.4367393150297198,0.46702519105575996,0.507217662043589,0.5244834418341353,0.5411831304840079,0.5646759128219644,0.5759977356354373,0.5977922445513728,0.6283611661477498,0.6495895839230116,0.6597792244551373,0.6594961788848005,0.6835550523634305,0.7039343334276819,0.6962921030285876,0.7212001132182282,0.7251627512029437,0.7480894424002265,0.752052080384942,0.7613925842060572,0.7613925842060572,0.7718652703085197,0.7789414095669402,0.7950750070761392,0.7831870931219926,0.7947919615058024,0.8137560147183697,0.8140390602887064,0.80837814888197,0.8100764223039909,0.824511746391169,0.8160203792810643,0.8270591565242004
Val_loss,5.067597494780562,4.885529826312271,4.700951860151218,4.422761218238423,4.353246225958865,4.101646275314059,3.9242393284960255,3.8315405002380447,3.7208583288217016,3.566911704667652,3.57467304113257,3.434106334171829,3.4396780101397564,3.377230056369578,3.5996624677235842,3.4293104746869503,3.4784822542855456,3.399148220324334,3.4663384688719536,3.473319626946486,3.549556481625894,3.5281509236828366,3.4300101300838945,3.6619505870129925,3.6727644596391054,3.5654131729184217,3.641110708998663,3.809247784335498,3.8073139427272418,3.8653023115551197,3.8405133992357716,3.919689927695665,3.9935473382624656,4.059439862957437,3.9491885036002587,4.095341699420647,3.999203563039843,4.052541435523191,3.9747961483535574,4.046861982224248,4.236404256359615,4.251517179358096,4.124672973428973,4.224982371463727,4.209169726335365,4.184733902831721,4.32885398816213,4.357334727852702,4.222164093993093,4.301832997465255
Val_acc,0.015267175572519083,0.04834605597964377,0.03307888040712468,0.07124681933842239,0.09414758269720101,0.10941475826972011,0.13994910941475827,0.1628498727735369,0.16030534351145037,0.20865139949109415,0.19338422391857507,0.22137404580152673,0.2340966921119593,0.22646310432569974,0.22137404580152673,0.25190839694656486,0.24427480916030533,0.272264631043257,0.2697201017811705,0.2875318066157761,0.2595419847328244,0.26717557251908397,0.31297709923664124,0.27735368956743,0.2900763358778626,0.29770992366412213,0.2900763358778626,0.3053435114503817,0.2748091603053435,0.2697201017811705,0.30025445292620867,0.30025445292620867,0.2875318066157761,0.27989821882951654,0.2926208651399491,0.27989821882951654,0.27989821882951654,0.27989821882951654,0.2875318066157761,0.30279898218829515,0.30025445292620867,0.30025445292620867,0.3155216284987277,0.30025445292620867,0.29770992366412213,0.30788804071246817,0.2926208651399491,0.3155216284987277,0.3053435114503817,0.29770992366412213
